Size of Dataset, 8000
Epsilon, 0.75
MinPoints, 5
InfoGain, 0.9989278602105082
Number of Clusters, 181
Distance Metric, Euclidean
Precision, 0.0
Recall, 0.0
Accuracy, 0.797
F-1, 0.0
Parent Entropy, 0.7158873656827773
Weighted Entropy, 0.0010721397894918236
Elapsed Time, 31
List of Clusters, Entropy, Average Core Distance, Size of Cluster, Buzz, NonBuzz
77, 0.0, 1.8141439391461726E-6, 14, 0.0, 14.0
78, 0.0, 0.5893469895741561, 5, 0.0, 5.0
79, 0.0, 9.999999999999997E-7, 3, 0.0, 3.0
80, 0.0, 0.033673383235253915, 7, 0.0, 7.0
81, 0.0, 0.12619077676597446, 5, 0.0, 5.0
82, 0.0, 0.01639267158412707, 15, 0.0, 15.0
83, 0.0, 0.0869055345181718, 12, 0.0, 12.0
84, 0.0, 2.1214854155148746E-6, 9, 0.0, 9.0
85, 0.0, 1.0000000000000006E-6, 2, 0.0, 2.0
86, 0.0, 8.75453980694907E-7, 25, 0.0, 25.0
87, 0.0, 2.4258237180662728E-5, 5, 0.0, 5.0
88, 0.0, 0.025254128914774004, 14, 0.0, 14.0
89, 0.0, 3.1622776601683796E-6, 1, 0.0, 1.0
90, 0.0, 0.17888183479545278, 17, 0.0, 17.0
91, 0.0, 1.3090169943749477E-6, 4, 0.0, 4.0
92, 0.0, 0.0, 6, 0.0, 6.0
93, 0.0, 0.01885735680813813, 25, 0.0, 25.0
94, 0.0, 2.5134946068356892E-5, 5, 0.0, 5.0
95, 0.0, 2.23606797749979E-6, 3, 0.0, 3.0
96, 0.0, 2.4999999999999994E-7, 4, 0.0, 4.0
97, 0.0, 1.069035593728849E-6, 6, 0.0, 6.0
98, 0.0, 4.305000025213843E-5, 5, 0.0, 5.0
99, 0.0, 4.3863424398922625E-5, 1, 0.0, 1.0
100, 0.0, 0.009093097022261501, 6, 0.0, 6.0
101, 0.0, 4.146397128788997E-6, 5, 0.0, 5.0
102, 0.0, 2.2222222222222227E-7, 9, 0.0, 9.0
103, 0.0, 0.0, 7, 0.0, 7.0
104, 0.0, 2.106852285473444E-6, 14, 0.0, 14.0
105, 0.0, 3.594503481600891E-6, 6, 0.0, 6.0
106, 0.0, 1.9999999999999994E-7, 5, 0.0, 5.0
107, 0.0, 4.5E-6, 4, 0.0, 4.0
108, 0.0, 1.7902366309622123E-5, 7, 0.0, 7.0
109, 0.0, 0.34402655445557584, 6, 0.0, 6.0
110, 0.0, 4.734767830316108E-6, 8, 0.0, 8.0
111, 0.0, 9.492099087069225E-6, 6, 0.0, 6.0
112, 0.0, 4.47213595499958E-6, 1, 0.0, 1.0
113, 0.0, 0.015713835390945036, 9, 0.0, 9.0
114, 0.0, 1.3440825170409968E-6, 6, 0.0, 6.0
115, 0.0, 0.015444550675363522, 6, 0.0, 6.0
116, 0.0, 4.163330765278393E-6, 5, 0.0, 5.0
117, 0.0, 0.11111166666916665, 3, 0.0, 3.0
118, 0.0, 1.0E-6, 3, 0.0, 3.0
119, 0.0, 1.5551927881960969E-6, 7, 0.0, 7.0
120, 0.0, 9.999999999999997E-7, 2, 0.0, 2.0
121, 0.0, 0.4714040493869353, 5, 0.0, 5.0
122, 0.0, 2.6622563612961156E-5, 6, 0.0, 6.0
123, 0.0, 4.999999999999999E-7, 2, 0.0, 2.0
124, 0.0, 1.124453254389093E-5, 8, 0.0, 8.0
125, 0.0, 5.885164807134504E-6, 2, 0.0, 2.0
126, 0.0, 8.767869077659036E-6, 5, 0.0, 5.0
127, 0.0, 0.06734427704849566, 10, 0.0, 10.0
128, 0.0, 6.324555320336759E-6, 1, 0.0, 1.0
129, 0.0, 0.07071068036866855, 5, 0.0, 5.0
130, 0.0, 4.999999999999994E-7, 2, 0.0, 2.0
131, 0.0, 0.0, 3, 0.0, 3.0
132, 0.0, 5.398345637668166E-7, 10, 0.0, 10.0
133, 0.0, 3.0162090591803515E-6, 3, 0.0, 3.0
134, 0.0, 0.7453561415940704, 1, 0.0, 1.0
135, 0.0, 4.72784070494368E-6, 7, 0.0, 7.0
136, 0.0, 7.615773105863907E-6, 1, 0.0, 1.0
137, 0.0, 3.8172068075839795E-6, 2, 0.0, 2.0
138, 0.0, 4.999999999999999E-7, 2, 0.0, 2.0
139, 0.0, 1.0986270727486559E-5, 2, 0.0, 2.0
140, 0.0, 9.473229875748605E-6, 3, 0.0, 3.0
141, 0.0, 1.0000000000000006E-6, 1, 0.0, 1.0
142, 0.0, 2.23606797749979E-6, 1, 0.0, 1.0
143, 0.0, 1.4142135623730952E-6, 1, 0.0, 1.0
144, 0.0, 4.47213595499958E-6, 1, 0.0, 1.0
145, 0.0, 0.09138237827393203, 1, 0.0, 1.0
146, 0.0, 1.2071067811865476E-6, 2, 0.0, 2.0
147, 0.0, 0.18634004163692258, 2, 0.0, 2.0
148, 0.0, 3.534119409414459E-5, 1, 0.0, 1.0
149, 0.0, 3.60555127546399E-6, 1, 0.0, 1.0
150, 0.0, 0.0, 2, 0.0, 2.0
151, 0.0, 0.12500070710678118, 2, 0.0, 2.0
152, 0.0, 6.324555320336759E-6, 1, 0.0, 1.0
153, 0.0, 0.17677740240341808, 2, 0.0, 2.0
154, 0.0, 6.269577913672335E-6, 2, 0.0, 2.0
155, 0.0, 0.013114379924547387, 6, 0.0, 6.0
156, 0.0, 0.3535533906116585, 1, 0.0, 1.0
157, 0.0, 0.1663779834833925, 1, 0.0, 1.0
158, 0.0, 0.0, 1, 0.0, 1.0
159, 0.0, 1.0E-6, 1, 0.0, 1.0
160, 0.0, 2.4629602708409246E-6, 4, 0.0, 4.0
161, 0.0, 3.2169892001050893E-6, 2, 0.0, 2.0
162, 0.0, 7.208203932499369E-6, 2, 0.0, 2.0
163, 0.0, 8.944271909999158E-6, 1, 0.0, 1.0
164, 0.0, 2.7730849247724092E-5, 1, 0.0, 1.0
165, 0.0, 0.0, 1, 0.0, 1.0
166, 0.0, 7.840397474060751E-6, 2, 0.0, 2.0
167, 0.0, 2.8284271247461907E-6, 1, 0.0, 1.0
168, 0.0, 3.1622776601683796E-6, 1, 0.0, 1.0
169, 0.0, 1.7888543819998323E-5, 1, 0.0, 1.0
170, 0.0, 8.944271909999158E-6, 1, 0.0, 1.0
171, 0.0, 7.615773105863908E-6, 1, 0.0, 1.0
172, 0.0, 5.389025383016144E-6, 2, 0.0, 2.0
173, 0.0, 9.947558264808908E-6, 2, 0.0, 2.0
174, 0.0, 2.6400757564888172E-5, 1, 0.0, 1.0
175, 0.0, 0.0, 1, 0.0, 1.0
176, 0.0, 2.9546573405388317E-5, 1, 0.0, 1.0
177, 0.0, 2.699172818834084E-6, 2, 0.0, 2.0
178, 0.0, 1.4764823060233401E-5, 1, 0.0, 1.0
179, 0.0, 1.0000000000000006E-6, 1, 0.0, 1.0
180, 0.0, 2.555386467836128E-5, 1, 0.0, 1.0
