Size of Dataset, 50000
Epsilon, 0.75
MinPoints, 5
InfoGain, 0.9993158831279192
Number of Clusters, 1217
Distance Metric, Euclidean
Number of Buzz, 1244.0
Percent Buzz, 0.02488
Number of NonBuzz, 48756.0
Percent NonBuzz, 0.97512
Parent Entropy, 0.16802625641453006
Weighted Entropy, 6.841168720808531E-4
Elapsed Time, 1221
List of Clusters, Entropy, Average Core Distance, Size of Cluster
647, 0.0, 7.175619201539254E-6, 3
648, 0.0, 0.011885454955974008, 7
649, 0.0, 0.0490482185528143, 15
650, 0.0, 4.824045318333193E-6, 6
651, 0.0, 1.0000000000000006E-6, 5
652, 0.0, 1.9621165057908923E-6, 3
653, 0.0, 6.208515228083898E-5, 5
654, 0.0, 6.350590523722971E-5, 1
655, 0.0, 2.795509822009195E-5, 8
656, 0.0, 8.821258421752046E-6, 6
657, 0.0, 3.60555127546399E-6, 1
658, 0.0, 0.011969085785325755, 12
659, 0.0, 6.9685508112405735E-6, 8
660, 0.0, 0.31943796308986194, 5
661, 0.0, 1.6881650340819928E-6, 3
662, 0.0, 4.688621488649374E-5, 5
663, 0.0, 2.236067977499788E-6, 2
664, 0.0, 1.1380711874576988E-6, 3
665, 0.0, 1.0786893258332639E-6, 6
666, 0.0, 5.385164807134503E-6, 6
667, 0.0, 0.23167555073508625, 6
668, 0.0, 3.1968179090983398E-6, 7
669, 0.0, 0.14703516125127983, 9
670, 0.0, 1.9969015949715218E-6, 3
671, 0.0, 0.0, 3
672, 0.0, 9.48528137423857E-7, 10
673, 0.0, 0.02946294921657755, 6
674, 0.0, 0.11327331117729858, 9
675, 0.0, 9.848857801796105E-6, 1
676, 0.0, 1.4142135623730954E-6, 2
677, 0.0, 1.1541422321937199E-5, 5
678, 0.0, 7.734590803390133E-7, 7
679, 0.0, 7.614563628412569E-6, 7
680, 0.0, 5.111884184787002E-6, 8
681, 0.0, 0.04713998572549603, 5
682, 0.0, 0.0, 6
683, 0.0, 1.0000000000000006E-6, 1
684, 0.0, 3.4501264453204295E-6, 5
685, 0.0, 0.6666669999999999, 1
686, 0.0, 0.015530687334075262, 12
687, 0.0, 8.695819912499181E-6, 9
688, 0.0, 0.013074083884560578, 7
689, 0.0, 4.999999999999999E-7, 2
690, 0.0, 2.7099552952969105E-6, 5
691, 0.0, 0.25591661734152443, 2
692, 0.0, 0.08035338974030512, 4
693, 0.0, 2.5741881404893858E-5, 2
694, 0.0, 0.513631496529095, 4
695, 0.0, 0.02049572658168305, 3
696, 0.0, 0.11908649913487253, 5
697, 0.0, 0.105129802196514, 10
698, 0.0, 0.1602776316889118, 5
699, 0.0, 1.3451779686442458E-6, 6
700, 0.0, 5.3690638399255E-6, 8
701, 0.0, 7.84332136204722E-6, 3
702, 0.0, 9.587271392825053E-6, 5
703, 0.0, 0.020672252295950686, 9
704, 0.0, 1.3371924368621304E-5, 6
705, 0.0, 2.3819132969868717E-6, 7
706, 0.0, 0.3350374045672483, 5
707, 0.0, 0.007463758481807854, 10
708, 0.0, 1.6666666666666676E-7, 6
709, 0.0, 3.999999999999997E-7, 5
710, 0.0, 0.060219802096386825, 13
711, 0.0, 2.08113883008419E-6, 2
712, 0.0, 0.12499742035870473, 2
713, 0.0, 8.944271909999158E-6, 1
714, 0.0, 1.9621165057908915E-6, 3
715, 0.0, 0.07843966894150345, 9
716, 0.0, 0.01455312072754961, 7
717, 0.0, 0.0, 5
718, 0.0, 1.4083045973594575E-6, 10
719, 0.0, 0.46749607605323634, 3
720, 0.0, 2.0E-5, 1
721, 0.6500224216483541, 2.2965452907274735E-6, 6
722, 0.0, 0.0, 1
723, 0.0, 7.071501707448008E-5, 5
724, 0.0, 0.1571369659723979, 10
725, 0.0, 0.3260158612075858, 2
726, 0.0, 6.5104768228369445E-6, 3
727, 0.0, 0.0, 2
728, 0.0, 0.09657755202135686, 7
729, 0.0, 2.7686595939953786E-6, 2
730, 0.0, 1.9073262114491132E-6, 5
731, 0.0, 0.25597797189506644, 11
732, 0.0, 2.2808989455914082E-5, 2
733, 0.0, 0.01587300000350003, 3
734, 0.0, 0.003240183176424625, 23
735, 0.0, 3.354085916099517E-6, 3
736, 0.0, 1.8251407699364424E-6, 2
737, 0.0, 1.6488203711653625E-6, 6
738, 0.0, 2.80669766358891E-5, 2
739, 0.0, 5.000000000000001E-7, 8
740, 0.0, 6.352952069707436E-5, 1
741, 0.0, 1.2433824833895643E-4, 1
742, 0.0, 7.392889551384807E-6, 6
743, 0.0, 1.9999999999999995E-6, 1
744, 0.0, 0.03949692161278773, 7
745, 0.0, 9.99999999999999E-7, 1
746, 0.0, 1.0000000000000006E-6, 2
747, 0.0, 4.472135954999578E-6, 1
748, 0.0, 0.0, 1
749, 0.0, 0.0, 1
750, 0.0, 1.0E-6, 4
751, 0.0, 0.0, 1
752, 0.0, 1.0000000000000006E-6, 6
753, 0.0, 0.011794667749414248, 8
754, 0.0, 8.602325267042626E-6, 5
755, 0.0, 3.854101966249686E-6, 2
756, 0.0, 0.06541606041368443, 6
757, 0.0, 0.07044681312779011, 13
758, 0.0, 1.2018504251546629E-6, 6
759, 0.0, 6.1400325732035E-5, 1
760, 0.0, 0.27148887558669904, 2
761, 0.0, 0.2646093714307944, 1
762, 0.0, 0.04713998093975015, 1
763, 0.0, 0.012904266290925961, 7
764, 0.0, 0.0, 4
765, 0.0, 9.999999999999997E-7, 1
766, 0.0, 2.23606797749979E-6, 1
767, 0.0, 0.07095008460882929, 5
768, 0.0, 1.000000000000004E-6, 2
769, 0.0, 0.010721412769079229, 5
770, 0.0, 0.009868000050668816, 2
771, 0.0, 1.1180339887498947E-5, 1
772, 0.0, 6.270846823772879E-6, 4
773, 0.0, 0.02150406516066497, 8
774, 0.0, 4.983249156101945E-6, 6
775, 0.0, 1.69941166289984E-5, 5
776, 0.0, 0.0578540627095451, 1
777, 0.0, 8.062257748298552E-6, 1
778, 0.0, 6.324555320336759E-6, 5
779, 0.0, 2.4999999999999994E-7, 4
780, 0.0, 7.358755742614929E-6, 5
781, 0.0, 0.0035063385925416623, 9
782, 0.0, 0.22279012301854537, 6
783, 0.0, 2.1249057258598117E-5, 2
784, 0.0, 1.3174437415145728E-5, 5
785, 0.0, 3.624913792078372E-5, 1
786, 0.0, 1.5811388300841894E-5, 1
787, 0.0, 0.0, 2
788, 0.0, 2.5957983663940048E-5, 4
789, 0.0, 0.22265561211431448, 1
790, 0.0, 2.165538259168946E-6, 6
791, 0.0, 1.6666666666666662E-7, 6
792, 0.0, 1.2472135954999582E-6, 5
793, 0.0, 0.13520818988877872, 1
794, 0.0, 3.354101966249685E-6, 2
795, 0.0, 0.151063464332803, 5
796, 0.0, 2.3471743289324285E-6, 6
797, 0.0, 3.333333333333335E-7, 3
798, 0.0, 4.115268754162915E-5, 5
799, 0.0, 5.2685163463463795E-5, 5
800, 0.0, 1.1016335778206974E-5, 5
801, 0.0, 9.999999999999997E-7, 6
802, 0.0, 0.26156671799625686, 6
803, 0.0, 4.890058327395049E-6, 6
804, 0.0, 0.041149158764183805, 1
805, 0.0, 0.22303431203187782, 7
806, 0.0, 0.02275009511054675, 2
807, 0.0, 6.117727638395972E-6, 4
808, 0.0, 0.05892870977151284, 3
809, 0.0, 4.2059481689626186E-5, 1
810, 0.0, 3.6055512754639884E-6, 1
811, 0.0, 1.8251407699364416E-6, 2
812, 0.0, 0.25989623801445927, 5
813, 0.0, 0.28284271256654275, 6
814, 0.0, 0.0, 3
815, 0.0, 0.0, 1
816, 0.0, 0.18561347190211597, 5
817, 0.0, 0.045727120431969165, 11
818, 0.0, 0.15366118381427699, 2
819, 0.0, 7.499999999999992E-7, 4
820, 0.0, 0.19126704308124964, 8
821, 0.0, 0.3726778471803765, 1
822, 0.0, 8.095677859203639E-5, 2
823, 0.0, 0.011233988473682448, 9
824, 0.0, 2.0214983674153267E-6, 3
825, 0.0, 0.08853167467509536, 9
826, 0.0, 7.071067811865479E-7, 2
827, 0.0, 2.992723663940074E-5, 7
828, 0.0, 0.2565901871662732, 4
829, 0.0, 0.12545626586185313, 3
830, 0.0, 0.0, 1
831, 0.0, 3.1622776601683813E-6, 1
832, 0.0, 2.35483170074866E-6, 3
833, 0.0, 1.2071067811865482E-6, 2
834, 0.0, 1.414213562373094E-6, 2
835, 0.0, 0.10101586055169748, 1
836, 0.0, 2.974394914444358E-5, 5
837, 0.0, 0.06666659999999999, 5
838, 0.0, 2.4930222060643457E-6, 8
839, 0.0, 1.4142135623730935E-6, 1
840, 0.0, 4.1146081222881965E-5, 1
841, 0.0, 0.059785335772475114, 6
842, 0.0, 0.1767766952966369, 1
843, 0.0, 2.9208096264818894E-6, 2
844, 0.0, 5.0E-6, 1
845, 0.0, 0.26156671798606185, 1
846, 0.0, 6.857831335840393E-6, 6
847, 0.0, 1.207106781186548E-6, 2
848, 0.0, 1.0000000000000006E-6, 1
849, 0.0, 3.1622776601683796E-6, 4
850, 0.0, 6.446335967706884E-6, 4
851, 0.0, 0.0, 3
852, 0.0, 0.2475335181816867, 3
853, 0.0, 6.377444151158152E-6, 4
854, 0.0, 6.262764742685311E-6, 3
855, 0.0, 1.4417135899788147E-6, 6
856, 0.0, 1.47648230602334E-5, 1
857, 0.0, 9.033886821911768E-6, 6
858, 0.0, 0.28761665719963586, 3
859, 0.0, 0.0, 2
860, 0.0, 7.071067811865475E-7, 2
861, 0.0, 5.714285714285716E-7, 7
862, 0.0, 0.07443288853894137, 2
863, 0.0, 0.24335214221245108, 5
864, 0.0, 3.6055512754639896E-6, 1
865, 0.0, 1.6180339887498934E-6, 2
866, 0.0, 1.9258878287557483E-5, 6
867, 0.0, 9.99999999999999E-7, 2
868, 0.0, 1.0000000000000006E-6, 1
869, 0.0, 0.027786366486692877, 3
870, 0.0, 0.0, 1
871, 0.0, 3.3333333333333325E-7, 3
872, 0.0, 6.037383539249432E-5, 2
873, 0.0, 0.056453400428854376, 7
874, 0.0, 2.061552812808828E-6, 2
875, 0.0, 0.09325076257078713, 6
876, 0.0, 2.3279330071636033E-6, 7
877, 0.0, 0.05353900833672135, 6
878, 0.0, 6.666666666666666E-7, 3
879, 0.0, 4.472135954999579E-6, 2
880, 0.0, 0.6210934433523119, 2
881, 0.0, 0.12356077590454013, 5
882, 0.0, 3.6007717867964545E-5, 2
883, 0.0, 7.554555013415468E-6, 4
884, 0.0, 0.3299826931567776, 1
885, 0.0, 0.35355339059383944, 5
886, 0.0, 0.3194379630616875, 1
887, 0.0, 1.4892443989449805E-5, 2
888, 0.0, 0.07071068324235011, 5
889, 0.0, 6.708203932499369E-6, 1
890, 0.0, 7.071067811865477E-7, 10
891, 0.0, 1.3416407864998735E-5, 2
892, 0.0, 0.016838563073830044, 4
893, 0.0, 1.4142135623730958E-6, 1
894, 0.0, 3.2872349135861016E-5, 2
895, 0.0, 0.08944272457835806, 1
896, 0.0, 1.5E-6, 2
897, 0.0, 0.0, 2
898, 0.0, 1.0591733660532999E-6, 7
899, 0.0, 1.9999999999999995E-6, 1
900, 0.0, 3.5341194094144585E-5, 1
901, 0.0, 7.612853128164857E-6, 5
902, 0.0, 0.049793959041233106, 1
903, 0.0, 1.0000000000000006E-6, 1
904, 0.0, 1.050878868282983E-5, 3
905, 0.0, 1.2076837334335508E-4, 1
906, 0.0, 6.129801085773472E-5, 5
907, 0.0, 2.941968740672019E-6, 5
908, 0.0, 1.333333333333333E-6, 3
909, 0.0, 1.788854381999832E-5, 4
910, 0.0, 4.7360679774997906E-6, 2
911, 0.0, 1.8027756377319948E-6, 2
912, 0.0, 6.472135954999573E-7, 5
913, 0.0, 0.03423920279855484, 3
914, 0.0, 9.72098496984652E-6, 2
915, 0.0, 0.1270741599972237, 1
916, 0.0, 6.307138812488592E-5, 1
917, 0.0, 4.7720777563612915E-6, 3
918, 0.0, 2.8442463277903873E-5, 2
919, 0.0, 2.1360625933075247E-5, 4
920, 0.0, 9.99999999999999E-7, 2
921, 0.0, 2.000000000000001E-6, 1
922, 0.0, 2.081138830084188E-6, 2
923, 0.0, 1.2986531484580476E-4, 1
924, 0.0, 1.9999999999999995E-6, 3
925, 0.0, 1.4142135623730954E-6, 1
926, 0.0, 5.830951894845301E-6, 2
927, 0.0, 5.5045117268362785E-5, 2
928, 0.0, 0.5656854249492379, 1
929, 0.0, 0.23570314272724427, 2
930, 0.0, 0.019642012312048603, 3
931, 0.0, 0.2011540933929203, 6
932, 0.0, 3.4673240976408924E-5, 2
933, 0.0, 0.03263581283651418, 2
934, 0.0, 0.24741802540235422, 1
935, 0.0, 0.16666700000075, 2
936, 0.0, 0.0, 3
937, 0.0, 0.037226293008875665, 2
938, 0.0, 0.0, 2
939, 0.0, 5.948108943185221E-5, 1
940, 0.0, 0.08333399999999995, 2
941, 0.0, 1.0000000000000006E-6, 1
942, 0.0, 0.1415410689948531, 6
943, 0.0, 1.4142135623730954E-6, 1
944, 0.0, 0.3163726787013243, 5
945, 0.0, 6.016105670638515E-6, 6
946, 0.0, 1.618033988749894E-6, 2
947, 0.0, 2.2360679774997912E-6, 1
948, 0.0, 3.5107719177720876E-5, 6
949, 0.0, 0.6779213383955398, 1
950, 0.0, 0.05952232308974515, 1
951, 0.0, 0.0, 3
952, 0.0, 1.0440306508910553E-5, 1
953, 0.0, 2.82842712474619E-6, 2
954, 0.0, 1.4142135623730958E-6, 1
955, 0.0, 0.1571346831320189, 1
956, 0.0, 4.132491021535418E-6, 4
957, 0.0, 0.04713999328595632, 1
958, 0.0, 9.999999999999983E-7, 3
959, 0.0, 2.8284271247461907E-6, 1
960, 0.0, 5.385164807134504E-6, 1
961, 0.0, 0.5, 1
962, 0.0, 0.052378244586851114, 1
963, 0.0, 0.09787770383558664, 5
964, 0.0, 6.664082832618455E-5, 1
965, 0.0, 0.0, 2
966, 0.0, 2.8653097563788806E-5, 1
967, 0.0, 2.236067977499789E-6, 1
968, 0.0, 1.4474030036638869E-5, 6
969, 0.0, 0.09564750625081668, 1
970, 0.0, 1.0000000000000006E-6, 1
971, 0.0, 4.734293978512903E-5, 5
972, 0.0, 0.4263918779990931, 7
973, 0.0, 5.0E-6, 1
974, 0.0, 0.02143566233418792, 6
975, 0.0, 0.142857, 1
976, 0.0, 3.444276354251241E-5, 2
977, 0.0, 1.138071187457699E-6, 3
978, 0.0, 0.045455002034979625, 1
979, 0.0, 0.35901055385322606, 1
980, 0.0, 0.0, 1
981, 0.0, 3.757658845611187E-5, 1
982, 0.0, 0.0614871805582268, 1
983, 0.0, 2.236067977499789E-6, 2
984, 0.0, 3.333333333333335E-7, 3
985, 0.0, 5.0E-6, 1
986, 0.0, 8.062257748298552E-6, 2
987, 0.0, 5.71178741696477E-6, 2
988, 0.0, 3.0811388300841896E-6, 2
989, 0.0, 1.5000000000000009E-6, 2
990, 0.0, 2.2360679774997895E-6, 1
991, 0.0, 1.0000000000000006E-6, 1
992, 0.0, 1.037901355898126E-5, 4
993, 0.0, 0.2162568238044756, 1
994, 0.0, 0.17593654676047274, 1
995, 0.0, 1.2071067811865465E-6, 4
996, 0.0, 5.000000000000002E-6, 1
997, 0.0, 1.387425886722794E-6, 3
998, 0.0, 0.0, 2
999, 0.0, 9.999999999999997E-7, 1
1000, 0.0, 0.0, 1
1001, 0.0, 0.07443288822825568, 1
1002, 0.0, 9.848857801796103E-6, 1
1003, 0.0, 0.2484517491164028, 1
1004, 0.0, 1.5606601717798192E-6, 4
1005, 0.0, 0.0, 1
1006, 0.0, 1.4142135623730954E-6, 1
1007, 0.0, 2.8284271247461903E-6, 2
1008, 0.0, 3.0E-6, 1
1009, 0.0, 0.0, 2
1010, 0.0, 0.0, 5
1011, 0.0, 0.28284271247461895, 1
1012, 0.0, 1.618033988749895E-6, 2
1013, 0.0, 3.2878532256546935E-5, 2
1014, 0.0, 5.7271284253105416E-5, 1
1015, 0.0, 9.999999999999997E-7, 1
1016, 0.0, 0.16182234381876937, 1
1017, 0.0, 5.385164807134504E-6, 1
1018, 0.0, 3.6055512754639896E-6, 1
1019, 0.0, 2.012461179749811E-5, 1
1020, 0.0, 2.118033988749896E-6, 2
1021, 0.0, 7.12377439199098E-6, 4
1022, 0.0, 0.1767766952980511, 2
1023, 0.0, 5.830951894845301E-6, 1
1024, 0.0, 4.999999999999999E-7, 2
1025, 0.0, 1.0000000000000006E-6, 2
1026, 0.0, 0.3194379632135167, 1
1027, 0.0, 1.8027756377319944E-5, 1
1028, 0.0, 0.03928679326399848, 6
1029, 0.0, 1.0000000000000006E-6, 1
1030, 0.0, 0.0, 5
1031, 0.0, 0.0, 1
1032, 0.0, 9.99999999999999E-7, 1
1033, 0.0, 5.019764837837084E-6, 2
1034, 0.0, 0.018182000137498544, 1
1035, 0.0, 5.0E-6, 1
1036, 0.0, 0.06384599582457302, 3
1037, 0.0, 0.31943796308986194, 1
1038, 0.0, 2.828427124746189E-6, 1
1039, 0.0, 5.385164807134504E-6, 1
1040, 0.0, 0.17677669531077903, 1
1041, 0.0, 7.502724752237737E-6, 2
1042, 0.0, 3.0408058316241543E-6, 3
1043, 0.0, 1.4142135623730956E-6, 3
1044, 0.0, 1.4142135623730954E-6, 1
1045, 0.0, 0.0, 2
1046, 0.0, 0.2749865586832945, 3
1047, 0.0, 3.8289443268350465E-6, 3
1048, 0.0, 1.4142135623730954E-6, 1
1049, 0.0, 2.372758679673131E-5, 3
1050, 0.0, 4.999999999999999E-7, 2
1051, 0.0, 1.0E-6, 1
1052, 0.0, 1.1573966367238507E-5, 2
1053, 0.0, 1.47648230602334E-5, 1
1054, 0.0, 3.15433203536581E-5, 2
1055, 0.0, 9.999999999999997E-7, 1
1056, 0.0, 1.1704699910719625E-5, 1
1057, 0.0, 0.32686235406819186, 1
1058, 0.0, 0.23570273180215778, 1
1059, 0.0, 3.66742416417845E-5, 1
1060, 0.0, 0.238277158337712, 3
1061, 0.0, 1.2083045973594571E-5, 1
1062, 0.0, 1.4317821063276352E-5, 1
1063, 0.0, 0.0, 1
1064, 0.0, 2.1030404241349E-5, 2
1065, 0.0, 0.10975672459580776, 1
1066, 0.0, 0.5295084971874737, 2
1067, 0.0, 2.2360679774997895E-6, 1
1068, 0.0, 2.0157171602645007E-5, 2
1069, 0.0, 0.12512113077538006, 2
1070, 0.0, 1.118033988749895E-5, 1
1071, 0.0, 0.16666600001500026, 1
1072, 0.0, 0.1666677453559925, 3
1073, 0.0, 2.2360679774997895E-6, 1
1074, 0.0, 0.0, 1
1075, 0.0, 0.1140069382537747, 1
1076, 0.0, 1.618033988749896E-6, 2
1077, 0.0, 1.3000000000000001E-5, 1
1078, 0.0, 6.748629767983832E-6, 2
1079, 0.0, 8.863961030678927E-6, 2
1080, 0.0, 1.3000000000000001E-5, 1
1081, 0.0, 1.4142135623730952E-6, 1
1082, 0.0, 0.3000000000016667, 1
1083, 0.0, 1.414213562373094E-6, 1
1084, 0.0, 1.3892443989449801E-5, 1
1085, 0.0, 3.6055512754639896E-6, 1
1086, 0.0, 0.0, 1
1087, 0.0, 0.3176856456829612, 1
1088, 0.0, 9.999999999999997E-7, 2
1089, 0.0, 9.99999999999999E-7, 1
1090, 0.0, 0.0, 1
1091, 0.0, 6.70820393249937E-6, 1
1092, 0.0, 0.07095008460882929, 1
1093, 0.0, 1.9074449336215473E-5, 2
1094, 0.0, 1.4142135623730945E-6, 1
1095, 0.0, 3.3465098918913896E-6, 3
1096, 0.0, 0.563717916063522, 1
1097, 0.0, 4.609772228646444E-5, 1
1098, 0.0, 0.0, 1
1099, 0.0, 0.08838834764831845, 1
1100, 0.0, 0.11785065879747993, 1
1101, 0.0, 7.615773105863909E-6, 1
1102, 0.0, 1.0000000000000006E-6, 1
1103, 0.0, 8.94427190999916E-6, 1
1104, 0.0, 0.06699557496581404, 1
1105, 0.0, 0.04545500000000002, 1
1106, 0.0, 2.2360679774997912E-6, 1
1107, 0.0, 4.2485291572496E-5, 1
1108, 0.0, 1.4764823060233401E-5, 1
1109, 0.0, 0.0, 1
1110, 0.0, 6.217716622683926E-5, 1
1111, 0.0, 0.06749687781301111, 2
1112, 0.0, 0.5082905291720474, 1
1113, 0.0, 1.0000000000000006E-6, 1
1114, 0.0, 0.19876184645323658, 2
1115, 0.0, 0.17677669533906346, 2
1116, 0.0, 0.15971920514139806, 1
1117, 0.0, 0.0263160000379997, 1
1118, 0.0, 1.0663971028544188E-5, 3
1119, 0.0, 0.17677669552291106, 1
1120, 0.0, 1.2071067811865473E-6, 2
1121, 0.0, 9.999999999999997E-7, 1
1122, 0.0, 5.8815391601046714E-5, 2
1123, 0.0, 1.8251407699364418E-6, 2
1124, 0.0, 5.142956348249517E-5, 1
1125, 0.0, 1.0000000000000006E-6, 1
1126, 0.0, 9.999999999999997E-7, 1
1127, 0.0, 5.239274758971895E-5, 1
1128, 0.0, 0.0, 1
1129, 0.0, 0.0, 1
1130, 0.0, 2.23606797749979E-6, 1
1131, 0.0, 0.23570273180427911, 1
1132, 0.0, 7.615773105863908E-6, 1
1133, 0.0, 1.011769203083567E-5, 2
1134, 0.0, 0.1666670000029999, 2
1135, 0.0, 5.830951894845299E-6, 1
1136, 0.0, 6.440496875241847E-5, 1
1137, 0.0, 0.0, 1
1138, 0.0, 0.20203030688983278, 1
1139, 0.0, 9.219544457292886E-6, 1
1140, 0.0, 0.0, 1
1141, 0.0, 1.0000000000000006E-6, 1
1142, 0.0, 9.617692030835673E-5, 1
1143, 0.0, 3.6055512754639888E-6, 1
1144, 0.0, 0.2828427125665428, 1
1145, 0.0, 9.999999999999997E-7, 1
1146, 0.0, 3.1622776601683796E-6, 1
1147, 0.0, 8.602325267042626E-6, 1
1148, 0.0, 9.99999999999999E-7, 1
1149, 0.0, 5.3851648071345025E-6, 1
1150, 0.0, 0.058824000110499104, 1
1151, 0.0, 1.414213562373094E-6, 1
1152, 0.0, 2.8284271247461907E-6, 1
1153, 0.0, 1.0000000000000006E-6, 1
1154, 0.0, 1.4142135623730958E-6, 1
1155, 0.0, 0.0577593212823696, 1
1156, 0.0, 0.41666640000004806, 1
1157, 0.0, 1.6831126719662983E-5, 2
1158, 0.0, 0.1285647410295683, 1
1159, 0.0, 1.0000000000000006E-6, 2
1160, 0.0, 1.414213562373095E-6, 1
1161, 0.0, 2.236067977499789E-6, 1
1162, 0.0, 1.0000000000000006E-6, 1
1163, 0.0, 0.0, 1
1164, 0.0, 1.1401754250991377E-5, 1
1165, 0.0, 1.4422205101855957E-5, 1
1166, 0.0, 4.2544094772365294E-5, 1
1167, 0.0, 3.1781530201673824E-5, 2
1168, 0.0, 5.385164807134503E-6, 1
1169, 0.0, 3.080584360149873E-5, 1
1170, 0.0, 0.14142135639640865, 1
1171, 0.0, 1.0000000000000006E-6, 1
1172, 0.0, 4.924428900898052E-5, 1
1173, 0.0, 0.27734982076972753, 1
1174, 0.0, 1.0295630140987002E-5, 1
1175, 0.0, 1.2071067811865473E-6, 2
1176, 0.0, 2.2360679774997874E-6, 1
1177, 0.0, 3.6055512754639896E-6, 1
1178, 0.0, 0.04419417386941405, 1
1179, 0.0, 3.6055512754639875E-6, 1
1180, 0.0, 1.655294535724685E-5, 1
1181, 0.0, 5.0E-6, 1
1182, 0.0, 1.0000000000000002E-6, 1
1183, 0.0, 0.14914705809368148, 1
1184, 0.0, 6.324555320336759E-6, 1
1185, 0.0, 0.08802308316004383, 1
1186, 0.0, 3.6055512754639884E-6, 1
1187, 0.0, 0.7071067811865476, 1
1188, 0.0, 0.35355339062155805, 1
1189, 0.0, 0.09674478963231034, 1
1190, 0.0, 2.416345541272989E-5, 2
1191, 0.0, 2.236067977499789E-6, 1
1192, 0.0, 0.0707106909172864, 1
1193, 0.0, 1.4142135623730954E-6, 1
1194, 0.0, 3.894868418830089E-5, 1
1195, 0.0, 2.000000000000001E-6, 1
1196, 0.0, 0.09415332880466847, 1
1197, 0.0, 2.2360679774997912E-6, 1
1198, 0.0, 1.0295630140987002E-5, 1
1199, 0.0, 1.7464249196572985E-5, 1
1200, 0.0, 2.23606797749979E-6, 1
1201, 0.0, 1.4142135623730952E-6, 1
1202, 0.0, 1.4142135623730958E-6, 1
1203, 0.0, 4.205948168962618E-5, 1
1204, 0.0, 0.20406991202771646, 1
1205, 0.0, 1.0000000000000006E-6, 1
1206, 0.0, 4.472135954999578E-6, 1
1207, 0.0, 1.118033988749895E-5, 1
1208, 0.0, 1.4317821063276354E-5, 1
1209, 0.0, 0.11908649961267648, 1
1210, 0.0, 4.8332183894378285E-5, 1
1211, 0.0, 1.9999999999999995E-6, 1
1212, 0.0, 1.746424919657298E-5, 1
1213, 0.0, 8.06225774829855E-6, 1
1214, 0.0, 5.7271284253105416E-5, 1
1215, 0.0, 3.162277660168381E-6, 1
1216, 0.0, 0.07692300000650008, 1
